,country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source,formatted_date
240,Belgium,BE,2021-W11,national,BE,Belgium,29329.0,416389.0,11617623,3584.11527,7.043653891,TESSy COVID-19,2021-03-15
241,Belgium,BE,2021-W12,national,BE,Belgium,33998.0,481533.0,11617623,4144.849596,7.060367618,TESSy COVID-19,2021-03-22
242,Belgium,BE,2021-W13,national,BE,Belgium,29873.0,415163.0,11617623,3573.562337,7.195487074,TESSy COVID-19,2021-03-29
243,Belgium,BE,2021-W14,national,BE,Belgium,24193.0,285086.0,11617623,2453.909892,8.486211178,TESSy COVID-19,2021-04-05
244,Belgium,BE,2021-W15,national,BE,Belgium,24371.0,282774.0,11617623,2434.009091,8.61854343,TESSy COVID-19,2021-04-12
245,Belgium,BE,2021-W16,national,BE,Belgium,24423.0,311363.0,11617623,2680.092132,7.843899243,TESSy COVID-19,2021-04-19
246,Belgium,BE,2021-W17,national,BE,Belgium,20783.0,332183.0,11617623,2859.30263,6.256491151,TESSy COVID-19,2021-04-26
247,Belgium,BE,2021-W18,national,BE,Belgium,20975.0,370831.0,11617623,3191.969648,5.656215365,TESSy COVID-19,2021-05-03
248,Belgium,BE,2021-W19,national,BE,Belgium,14649.0,295024.0,11617623,2539.452348,4.96535875,TESSy COVID-19,2021-05-10
249,Belgium,BE,2021-W20,national,BE,Belgium,16999.0,,11617623,,,,2021-05-17
250,Belgium,BE,2021-W21,national,BE,Belgium,12179.0,,11617623,,,,2021-05-24
251,Belgium,BE,2021-W22,national,BE,Belgium,9065.0,,11617623,,,,2021-05-31
252,Belgium,BE,2021-W23,national,BE,Belgium,5261.0,,11617623,,,,2021-06-07
253,Belgium,BE,2021-W24,national,BE,Belgium,3006.0,,11617623,,,,2021-06-14
254,Belgium,BE,2021-W25,national,BE,Belgium,2416.0,,11617623,,,,2021-06-21
255,Belgium,BE,2021-W26,national,BE,Belgium,4070.0,,11617623,,,,2021-06-28
256,Belgium,BE,2021-W27,national,BE,Belgium,7513.0,,11617623,,,,2021-07-05
257,Belgium,BE,2021-W28,national,BE,Belgium,9541.0,,11617623,,,,2021-07-12
258,Belgium,BE,2021-W29,national,BE,Belgium,10388.0,,11617623,,,,2021-07-19
259,Belgium,BE,2021-W30,national,BE,Belgium,11283.0,,11617623,,,,2021-07-26
260,Belgium,BE,2021-W31,national,BE,Belgium,12242.0,,11617623,,,,2021-08-02
261,Belgium,BE,2021-W32,national,BE,Belgium,13352.0,,11617623,,,,2021-08-09
262,Belgium,BE,2021-W33,national,BE,Belgium,13831.0,,11617623,,,,2021-08-16
263,Belgium,BE,2021-W34,national,BE,Belgium,14116.0,,11617623,,,,2021-08-23
264,Belgium,BE,2021-W35,national,BE,Belgium,13761.0,,11617623,,,,2021-08-30
265,Belgium,BE,2021-W36,national,BE,Belgium,13760.0,,11617623,,,,2021-09-06
266,Belgium,BE,2021-W37,national,BE,Belgium,14475.0,,11617623,,,,2021-09-13
267,Belgium,BE,2021-W38,national,BE,Belgium,13647.0,,11617623,,,,2021-09-20
268,Belgium,BE,2021-W39,national,BE,Belgium,13316.0,,11617623,,,,2021-09-27
269,Belgium,BE,2021-W40,national,BE,Belgium,14922.0,,11617623,,,,2021-10-04
270,Belgium,BE,2021-W41,national,BE,Belgium,22871.0,,11617623,,,,2021-10-11
271,Belgium,BE,2021-W42,national,BE,Belgium,40000.0,,11617623,,,,2021-10-18
272,Belgium,BE,2021-W43,national,BE,Belgium,54823.0,,11617623,,,,2021-10-25
273,Belgium,BE,2021-W44,national,BE,Belgium,57829.0,,11617623,,,,2021-11-01
274,Belgium,BE,2021-W45,national,BE,Belgium,73690.0,,11617623,,,,2021-11-08
275,Belgium,BE,2021-W46,national,BE,Belgium,113029.0,,11617623,,,,2021-11-15
276,Belgium,BE,2021-W47,national,BE,Belgium,125774.0,,11617623,,,,2021-11-22
277,Belgium,BE,2021-W48,national,BE,Belgium,117316.0,,11617623,,,,2021-11-29
278,Belgium,BE,2021-W49,national,BE,Belgium,88873.0,,11617623,,,,2021-12-06
279,Belgium,BE,2021-W50,national,BE,Belgium,57114.0,,11617623,,,,2021-12-13
280,Belgium,BE,2021-W51,national,BE,Belgium,45149.0,,11617623,,,,2021-12-20
281,Belgium,BE,2021-W52,national,BE,Belgium,77857.0,,11617623,,,,2021-12-27
282,Belgium,BE,2022-W01,national,BE,Belgium,155825.0,602891.0,11617623,5189.452266,25.84629726,TESSy COVID-19,2022-01-03
283,Belgium,BE,2022-W02,national,BE,Belgium,198814.0,604482.0,11617623,5203.146978,32.88997853,TESSy COVID-19,2022-01-10
284,Belgium,BE,2022-W03,national,BE,Belgium,351698.0,810652.0,11617623,6977.778501,43.38458426,TESSy COVID-19,2022-01-17
285,Belgium,BE,2022-W04,national,BE,Belgium,318852.0,774125.0,11617623,6663.368229,41.18869692,TESSy COVID-19,2022-01-24
286,Belgium,BE,2022-W05,national,BE,Belgium,185904.0,532413.0,11617623,4582.804934,34.91725409,TESSy COVID-19,2022-01-31
287,Belgium,BE,2022-W06,national,BE,Belgium,101740.0,375545.0,11617623,3232.545935,27.09129399,TESSy COVID-19,2022-02-07
288,Belgium,BE,2022-W07,national,BE,Belgium,63181.0,302674.0,11617623,2605.300585,20.87427397,TESSy COVID-19,2022-02-14
289,Belgium,BE,2022-W08,national,BE,Belgium,44836.0,263619.0,11617623,2269.130269,17.00787879,TESSy COVID-19,2022-02-21
290,Belgium,BE,2022-W09,national,BE,Belgium,44611.0,228176.0,11617623,1964.05065,19.55113597,TESSy COVID-19,2022-02-28
291,Belgium,BE,2022-W10,national,BE,Belgium,57255.0,243906.0,11617623,2099.448398,23.47420728,TESSy COVID-19,2022-03-07
292,Belgium,BE,2022-W11,national,BE,Belgium,71953.0,268546.0,11617623,2311.539977,26.79354747,TESSy COVID-19,2022-03-14
293,Belgium,BE,2022-W12,national,BE,Belgium,78607.0,270162.0,11617623,2325.449879,29.09624596,TESSy COVID-19,2022-03-21
294,Belgium,BE,2022-W13,national,BE,Belgium,71597.0,272051.0,11617623,2341.70966,26.31749194,TESSy COVID-19,2022-03-28
295,Belgium,BE,2022-W14,national,BE,Belgium,62839.0,218341.0,11617623,1879.394778,28.78021077,TESSy COVID-19,2022-04-04
296,Belgium,BE,2022-W15,national,BE,Belgium,52575.0,169067.0,11617623,1455.263267,31.097139,TESSy COVID-19,2022-04-11
297,Belgium,BE,2022-W16,national,BE,Belgium,40215.0,142034.0,11617623,1222.573671,28.31364321,TESSy COVID-19,2022-04-18
298,Belgium,BE,2022-W17,national,BE,Belgium,32666.0,133880.0,11617623,1152.387197,24.3994622,TESSy COVID-19,2022-04-25
299,Belgium,BE,2022-W18,national,BE,Belgium,30760.0,136602.0,11617623,1175.817119,22.51797192,TESSy COVID-19,2022-05-02
300,Belgium,BE,2022-W19,national,BE,Belgium,24790.0,126923.0,11617623,1092.504035,19.53152699,TESSy COVID-19,2022-05-09
301,Belgium,BE,2022-W20,national,BE,Belgium,16120.0,104637.0,11617623,900.6747766,15.40564045,TESSy COVID-19,2022-05-16
302,Belgium,BE,2022-W21,national,BE,Belgium,9136.0,73541.0,11617623,633.0124501,12.42300213,TESSy COVID-19,2022-05-23
303,Belgium,BE,2022-W22,national,BE,Belgium,11383.0,79239.0,11617623,682.0586277,14.36540088,TESSy COVID-19,2022-05-30
304,Belgium,BE,2022-W23,national,BE,Belgium,13507.0,71083.0,11617623,611.854938,19.00173037,TESSy COVID-19,2022-06-06
305,Belgium,BE,2022-W24,national,BE,Belgium,20104.0,80324.0,11617623,691.3978875,25.02863403,TESSy COVID-19,2022-06-13
306,Belgium,BE,2022-W25,national,BE,Belgium,28191.0,100290.0,11617623,863.2574839,28.1094825,TESSy COVID-19,2022-06-20
307,Belgium,BE,2022-W26,national,BE,Belgium,40430.0,139430.0,11617623,1200.159447,28.99662913,TESSy COVID-19,2022-06-27
308,Belgium,BE,2022-W27,national,BE,Belgium,54886.0,153314.0,11617623,1319.667543,35.79973127,TESSy COVID-19,2022-07-04
309,Belgium,BE,2022-W28,national,BE,Belgium,48062.0,140518.0,11617623,1209.52453,34.20344725,TESSy COVID-19,2022-07-11
310,Belgium,BE,2022-W29,national,BE,Belgium,29369.0,97548.0,11617623,839.6554097,30.10722926,TESSy COVID-19,2022-07-18
311,Belgium,BE,2022-W30,national,BE,Belgium,26917.0,95144.0,11617623,818.9627086,28.29080131,TESSy COVID-19,2022-07-25
312,Belgium,BE,2022-W31,national,BE,Belgium,19476.0,75376.0,11617623,648.8074196,25.83846317,TESSy COVID-19,2022-08-01
313,Belgium,BE,2022-W32,national,BE,Belgium,14945.0,62498.0,11617623,537.9585824,23.91276521,TESSy COVID-19,2022-08-08
314,Belgium,BE,2022-W33,national,BE,Belgium,11634.0,52903.0,11617623,455.368538,21.99119143,TESSy COVID-19,2022-08-15
315,Belgium,BE,2022-W34,national,BE,Belgium,10688.0,52878.0,11617623,455.1533476,20.21256477,TESSy COVID-19,2022-08-22
316,Belgium,BE,2022-W35,national,BE,Belgium,10443.0,56391.0,11617623,485.3918913,18.51891259,TESSy COVID-19,2022-08-29
317,Belgium,BE,2022-W36,national,BE,Belgium,11339.0,59910.0,11617623,515.6820806,18.92672342,TESSy COVID-19,2022-09-05
318,Belgium,BE,2022-W37,national,BE,Belgium,13099.0,70007.0,11617623,602.5931466,18.71098604,TESSy COVID-19,2022-09-12
319,Belgium,BE,2022-W38,national,BE,Belgium,16166.0,83210.0,11617623,716.2394579,19.42795337,TESSy COVID-19,2022-09-19
320,Belgium,BE,2022-W39,national,BE,Belgium,20210.0,89770.0,11617623,772.7053977,22.51308901,TESSy COVID-19,2022-09-26
321,Belgium,BE,2022-W40,national,BE,Belgium,22101.0,93126.0,11617623,801.5925461,23.73236261,TESSy COVID-19,2022-10-03
322,Belgium,BE,2022-W41,national,BE,Belgium,18781.0,86301.0,11617623,742.845589,21.76220438,TESSy COVID-19,2022-10-10
323,Belgium,BE,2022-W42,national,BE,Belgium,12814.0,67678.0,11617623,582.5460165,18.93377464,TESSy COVID-19,2022-10-17
324,Belgium,BE,2022-W43,national,BE,Belgium,7792.0,52480.0,11617623,451.7275178,14.84756098,TESSy COVID-19,2022-10-24
325,Belgium,BE,2022-W44,national,BE,Belgium,4576.0,37474.0,11617623,322.5616806,12.21113305,TESSy COVID-19,2022-10-31
326,Belgium,BE,2022-W45,national,BE,Belgium,4488.0,38824.0,11617623,334.1819579,11.55985988,TESSy COVID-19,2022-11-07
327,Belgium,BE,2022-W46,national,BE,Belgium,5289.0,42554.0,11617623,366.2883535,12.42891385,TESSy COVID-19,2022-11-14
328,Belgium,BE,2022-W47,national,BE,Belgium,6788.0,47757.0,11617623,411.0737627,14.21362313,TESSy COVID-19,2022-11-21
329,Belgium,BE,2022-W48,national,BE,Belgium,8229.0,52601.0,11617623,452.7690389,15.64418927,TESSy COVID-19,2022-11-28
330,Belgium,BE,2022-W49,national,BE,Belgium,9952.0,60903.0,11617623,524.22944,16.34073855,TESSy COVID-19,2022-12-05
331,Belgium,BE,2022-W50,national,BE,Belgium,10100.0,14.0,11617623,0.120506579,,TESSy COVID-19,2022-12-12
332,Belgium,BE,2022-W51,national,BE,Belgium,9676.0,137.0,11617623,1.179242948,,TESSy COVID-19,2022-12-19
333,Belgium,BE,2022-W52,national,BE,Belgium,6078.0,388.0,11617623,3.339753752,,TESSy COVID-19,2022-12-26
334,Belgium,BE,2023-W01,national,BE,Belgium,4476.0,48312.0,11617623,415.8509878,9.264778937,TESSy COVID-19,2023-01-02
335,Belgium,BE,2023-W02,national,BE,Belgium,3006.0,37802.0,11617623,325.3849776,7.951960214,TESSy COVID-19,2023-01-09
336,Belgium,BE,2023-W03,national,BE,Belgium,2387.0,31715.0,11617623,272.9904387,7.526407063,TESSy COVID-19,2023-01-16
337,Belgium,BE,2023-W04,national,BE,Belgium,3347.0,33193.0,11617623,285.7124904,10.08345133,TESSy COVID-19,2023-01-23
338,Belgium,BE,2023-W05,national,BE,Belgium,4953.0,38627.0,11617623,332.4862582,12.82263702,TESSy COVID-19,2023-01-30
339,Belgium,BE,2023-W06,national,BE,Belgium,6419.0,39973.0,11617623,344.0721049,16.05833938,TESSy COVID-19,2023-02-06
340,Belgium,BE,2023-W07,national,BE,Belgium,9018.0,45361.0,11617623,390.4499225,19.8805141,TESSy COVID-19,2023-02-13
341,Belgium,BE,2023-W08,national,BE,Belgium,9778.0,41987.0,11617623,361.407837,23.28816062,TESSy COVID-19,2023-02-20
342,Belgium,BE,2023-W09,national,BE,Belgium,10904.0,43441.0,11617623,373.923306,25.10071131,TESSy COVID-19,2023-02-27
343,Belgium,BE,2023-W10,national,BE,Belgium,12472.0,46088.0,11617623,396.707657,27.06127408,TESSy COVID-19,2023-03-06
344,Belgium,BE,2023-W11,national,BE,Belgium,11482.0,43455.0,11617623,374.0438126,26.42273616,TESSy COVID-19,2023-03-13
345,Belgium,BE,2023-W12,national,BE,Belgium,9656.0,39068.0,11617623,336.2822154,24.71588,TESSy COVID-19,2023-03-20
346,Belgium,BE,2023-W13,national,BE,Belgium,6800.0,32417.0,11617623,279.0329829,20.97664806,TESSy COVID-19,2023-03-27
347,Belgium,BE,2023-W14,national,BE,Belgium,4846.0,25709.0,11617623,221.2931165,18.84943016,TESSy COVID-19,2023-04-03
348,Belgium,BE,2023-W15,national,BE,Belgium,3556.0,22157.0,11617623,190.718876,16.04910412,TESSy COVID-19,2023-04-10
349,Belgium,BE,2023-W16,national,BE,Belgium,3009.0,21930.0,11617623,188.7649479,13.72093023,TESSy COVID-19,2023-04-17
350,Belgium,BE,2023-W17,national,BE,Belgium,2424.0,20010.0,11617623,172.2383314,12.11394303,TESSy COVID-19,2023-04-24
351,Belgium,BE,2023-W18,national,BE,Belgium,1636.0,15566.0,11617623,133.9861003,10.51008609,TESSy COVID-19,2023-05-01
352,Belgium,BE,2023-W19,national,BE,Belgium,1236.0,14482.0,11617623,124.655448,8.534732772,TESSy COVID-19,2023-05-08
353,Belgium,BE,2023-W20,national,BE,Belgium,,13056.0,11617623,112.3809922,,TESSy COVID-19,2023-05-15
354,Bulgaria,BG,2020-W01,national,BG,Bulgaria,,23370.0,6838937,341.7197731,,TESSy COVID-19,2020-01-06
355,Bulgaria,BG,2020-W02,national,BG,Bulgaria,,,6838937,,,,2020-01-13
356,Bulgaria,BG,2020-W03,national,BG,Bulgaria,,,6838937,,,,2020-01-20
357,Bulgaria,BG,2020-W04,national,BG,Bulgaria,,,6838937,,,,2020-01-27
358,Bulgaria,BG,2020-W05,national,BG,Bulgaria,,,6838937,,,,2020-02-03
359,Bulgaria,BG,2020-W06,national,BG,Bulgaria,,,6838937,,,,2020-02-10
360,Bulgaria,BG,2020-W07,national,BG,Bulgaria,,,6838937,,,,2020-02-17
361,Bulgaria,BG,2020-W08,national,BG,Bulgaria,,,6838937,,,,2020-02-24
362,Bulgaria,BG,2020-W09,national,BG,Bulgaria,,,6838937,,,,2020-03-02
363,Bulgaria,BG,2020-W10,national,BG,Bulgaria,4.0,,6838937,,,,2020-03-09
364,Bulgaria,BG,2020-W11,national,BG,Bulgaria,47.0,,6838937,,,,2020-03-16
365,Bulgaria,BG,2020-W12,national,BG,Bulgaria,134.0,,6838937,,,,2020-03-23
366,Bulgaria,BG,2020-W13,national,BG,Bulgaria,161.0,,6838937,,,,2020-03-30
367,Bulgaria,BG,2020-W14,national,BG,Bulgaria,185.0,,6838937,,,,2020-04-06
368,Bulgaria,BG,2020-W15,national,BG,Bulgaria,144.0,,6838937,,,,2020-04-13
369,Bulgaria,BG,2020-W16,national,BG,Bulgaria,219.0,,6838937,,,,2020-04-20
370,Bulgaria,BG,2020-W17,national,BG,Bulgaria,406.0,,6838937,,,,2020-04-27
371,Bulgaria,BG,2020-W18,national,BG,Bulgaria,318.0,,6838937,,,,2020-05-04
372,Bulgaria,BG,2020-W19,national,BG,Bulgaria,347.0,,6838937,,,,2020-05-11
373,Bulgaria,BG,2020-W20,national,BG,Bulgaria,246.0,,6838937,,,,2020-05-18
374,Bulgaria,BG,2020-W21,national,BG,Bulgaria,216.0,,6838937,,,,2020-05-25
375,Bulgaria,BG,2020-W22,national,BG,Bulgaria,86.0,,6838937,,,,2020-06-01
376,Bulgaria,BG,2020-W23,national,BG,Bulgaria,198.0,,6838937,,,,2020-06-08
377,Bulgaria,BG,2020-W24,national,BG,Bulgaria,555.0,13175.0,6838937,192.6468982,4.212523719,TESSy COVID-19,2020-06-15
378,Bulgaria,BG,2020-W25,national,BG,Bulgaria,606.0,13137.0,6838937,192.0912563,4.612925325,TESSy COVID-19,2020-06-22
379,Bulgaria,BG,2020-W26,national,BG,Bulgaria,753.0,16357.0,6838937,239.1745969,4.603533655,TESSy COVID-19,2020-06-29
380,Bulgaria,BG,2020-W27,national,BG,Bulgaria,1052.0,20082.0,6838937,293.642126,5.23852206,TESSy COVID-19,2020-07-06
381,Bulgaria,BG,2020-W28,national,BG,Bulgaria,1498.0,22483.0,6838937,328.7499212,6.662811902,TESSy COVID-19,2020-07-13
382,Bulgaria,BG,2020-W29,national,BG,Bulgaria,1463.0,28230.0,6838937,412.7834487,5.182430039,TESSy COVID-19,2020-07-20
383,Bulgaria,BG,2020-W30,national,BG,Bulgaria,1674.0,32426.0,6838937,474.138013,5.162523901,TESSy COVID-19,2020-07-27
384,Bulgaria,BG,2020-W31,national,BG,Bulgaria,1524.0,35208.0,6838937,514.8168495,4.328561691,TESSy COVID-19,2020-08-03
385,Bulgaria,BG,2020-W32,national,BG,Bulgaria,1507.0,32536.0,6838937,475.7464501,4.631792476,TESSy COVID-19,2020-08-10
386,Bulgaria,BG,2020-W33,national,BG,Bulgaria,990.0,29994.0,6838937,438.5769309,3.300660132,TESSy COVID-19,2020-08-17
387,Bulgaria,BG,2020-W34,national,BG,Bulgaria,894.0,34968.0,6838937,511.3075322,2.556623198,TESSy COVID-19,2020-08-24
388,Bulgaria,BG,2020-W35,national,BG,Bulgaria,937.0,34715.0,6838937,507.6081268,2.699121417,TESSy COVID-19,2020-08-31
389,Bulgaria,BG,2020-W36,national,BG,Bulgaria,886.0,36540.0,6838937,534.2935605,2.424740011,TESSy COVID-19,2020-09-07
390,Bulgaria,BG,2020-W37,national,BG,Bulgaria,841.0,23980.0,6838937,350.6392879,3.507089241,TESSy COVID-19,2020-09-14
391,Bulgaria,BG,2020-W38,national,BG,Bulgaria,928.0,28047.0,6838937,410.1075942,3.308731772,TESSy COVID-19,2020-09-21
392,Bulgaria,BG,2020-W39,national,BG,Bulgaria,1178.0,23428.0,6838937,342.5678581,5.028171419,TESSy COVID-19,2020-09-28
393,Bulgaria,BG,2020-W40,national,BG,Bulgaria,1521.0,26590.0,6838937,388.8031137,5.720195562,TESSy COVID-19,2020-10-05
394,Bulgaria,BG,2020-W41,national,BG,Bulgaria,2801.0,30015.0,6838937,438.8839962,9.332000666,TESSy COVID-19,2020-10-12
395,Bulgaria,BG,2020-W42,national,BG,Bulgaria,4789.0,35596.0,6838937,520.4902458,13.45375885,TESSy COVID-19,2020-10-19
396,Bulgaria,BG,2020-W43,national,BG,Bulgaria,8454.0,52193.0,6838937,763.17416,16.19757439,TESSy COVID-19,2020-10-26
397,Bulgaria,BG,2020-W44,national,BG,Bulgaria,15282.0,62357.0,6838937,911.7937481,24.50727264,TESSy COVID-19,2020-11-02
398,Bulgaria,BG,2020-W45,national,BG,Bulgaria,21641.0,71318.0,6838937,1042.822883,30.34437309,TESSy COVID-19,2020-11-09
399,Bulgaria,BG,2020-W46,national,BG,Bulgaria,22950.0,60623.0,6838937,886.4389305,37.85691899,TESSy COVID-19,2020-11-16
400,Bulgaria,BG,2020-W47,national,BG,Bulgaria,23262.0,58036.0,6838937,848.6114143,40.08201806,TESSy COVID-19,2020-11-23
401,Bulgaria,BG,2020-W48,national,BG,Bulgaria,21050.0,52525.0,6838937,768.0287156,40.07615421,TESSy COVID-19,2020-11-30
402,Bulgaria,BG,2020-W49,national,BG,Bulgaria,19097.0,50922.0,6838937,744.5894004,37.50245473,TESSy COVID-19,2020-12-07
403,Bulgaria,BG,2020-W50,national,BG,Bulgaria,18108.0,47441.0,6838937,693.6896772,38.16951582,TESSy COVID-19,2020-12-14
404,Bulgaria,BG,2020-W51,national,BG,Bulgaria,12077.0,38010.0,6838937,555.7881291,31.77321757,TESSy COVID-19,2020-12-21
405,Bulgaria,BG,2020-W52,national,BG,Bulgaria,6355.0,26986.0,6838937,394.5934873,23.54924776,TESSy COVID-19,2020-12-28
406,Bulgaria,BG,2020-W53,national,BG,Bulgaria,5496.0,32509.0,6838937,475.3516519,16.90608754,TESSy COVID-19,2021-01-04
407,Bulgaria,BG,2021-W01,national,BG,Bulgaria,5526.0,37300.0,6838937,545.4063987,14.8150134,TESSy COVID-19,2021-01-04
408,Bulgaria,BG,2021-W02,national,BG,Bulgaria,3330.0,47576.0,6838937,695.6636682,6.999327392,TESSy COVID-19,2021-01-11
409,Bulgaria,BG,2021-W03,national,BG,Bulgaria,2960.0,47075.0,6838937,688.3379683,6.287838555,TESSy COVID-19,2021-01-18
410,Bulgaria,BG,2021-W04,national,BG,Bulgaria,3922.0,74094.0,6838937,1083.413987,5.293276109,TESSy COVID-19,2021-01-25
411,Bulgaria,BG,2021-W05,national,BG,Bulgaria,4934.0,63603.0,6838937,930.0129538,7.757495716,TESSy COVID-19,2021-02-01
412,Bulgaria,BG,2021-W06,national,BG,Bulgaria,5964.0,67209.0,6838937,982.7404464,8.873811543,TESSy COVID-19,2021-02-08
413,Bulgaria,BG,2021-W07,national,BG,Bulgaria,6923.0,66017.0,6838937,965.310837,10.48669282,TESSy COVID-19,2021-02-15
414,Bulgaria,BG,2021-W08,national,BG,Bulgaria,10267.0,76397.0,6838937,1117.088811,13.43900939,TESSy COVID-19,2021-02-22
415,Bulgaria,BG,2021-W09,national,BG,Bulgaria,13105.0,78971.0,6838937,1154.726239,16.59469932,TESSy COVID-19,2021-03-01
416,Bulgaria,BG,2021-W10,national,BG,Bulgaria,18067.0,95963.0,6838937,1403.185904,18.82704792,TESSy COVID-19,2021-03-08
417,Bulgaria,BG,2021-W11,national,BG,Bulgaria,24602.0,108523.0,6838937,1586.840177,22.66984879,TESSy COVID-19,2021-03-15
418,Bulgaria,BG,2021-W12,national,BG,Bulgaria,25290.0,108619.0,6838937,1588.243904,23.28321933,TESSy COVID-19,2021-03-22
419,Bulgaria,BG,2021-W13,national,BG,Bulgaria,24489.0,111672.0,6838937,1632.885345,21.92940039,TESSy COVID-19,2021-03-29
420,Bulgaria,BG,2021-W14,national,BG,Bulgaria,19272.0,100794.0,6838937,1473.825538,19.12018573,TESSy COVID-19,2021-04-05
421,Bulgaria,BG,2021-W15,national,BG,Bulgaria,14432.0,90806.0,6838937,1327.779449,15.89322291,TESSy COVID-19,2021-04-12
422,Bulgaria,BG,2021-W16,national,BG,Bulgaria,11137.0,84415.0,6838937,1234.329253,13.19315288,TESSy COVID-19,2021-04-19
423,Bulgaria,BG,2021-W17,national,BG,Bulgaria,7746.0,83755.0,6838937,1224.678631,9.24840308,TESSy COVID-19,2021-04-26
424,Bulgaria,BG,2021-W18,national,BG,Bulgaria,5115.0,59307.0,6838937,867.1961739,8.624614295,TESSy COVID-19,2021-05-03
425,Bulgaria,BG,2021-W19,national,BG,Bulgaria,4080.0,79195.0,6838937,1158.001602,5.151840394,TESSy COVID-19,2021-05-10
426,Bulgaria,BG,2021-W20,national,BG,Bulgaria,2524.0,79276.0,6838937,1159.185996,3.183813512,TESSy COVID-19,2021-05-17
427,Bulgaria,BG,2021-W21,national,BG,Bulgaria,1656.0,73497.0,6838937,1074.68456,2.25315319,TESSy COVID-19,2021-05-24
428,Bulgaria,BG,2021-W22,national,BG,Bulgaria,1205.0,82558.0,6838937,1207.175911,1.459579932,TESSy COVID-19,2021-05-31
429,Bulgaria,BG,2021-W23,national,BG,Bulgaria,868.0,79994.0,6838937,1169.684704,1.085081381,TESSy COVID-19,2021-06-07
430,Bulgaria,BG,2021-W24,national,BG,Bulgaria,711.0,83580.0,6838937,1222.119753,0.850681981,TESSy COVID-19,2021-06-14
431,Bulgaria,BG,2021-W25,national,BG,Bulgaria,510.0,76837.0,6838937,1123.522559,0.663742728,TESSy COVID-19,2021-06-21
432,Bulgaria,BG,2021-W26,national,BG,Bulgaria,519.0,93462.0,6838937,1366.615894,0.5553059,TESSy COVID-19,2021-06-28
433,Bulgaria,BG,2021-W27,national,BG,Bulgaria,412.0,88984.0,6838937,1301.137882,0.463004585,TESSy COVID-19,2021-07-05
434,Bulgaria,BG,2021-W28,national,BG,Bulgaria,484.0,93106.0,6838937,1361.410406,0.519837604,TESSy COVID-19,2021-07-12
435,Bulgaria,BG,2021-W29,national,BG,Bulgaria,699.0,98408.0,6838937,1438.937075,0.710308105,TESSy COVID-19,2021-07-19
436,Bulgaria,BG,2021-W30,national,BG,Bulgaria,1425.0,111907.0,6838937,1636.321551,1.273378788,TESSy COVID-19,2021-07-26
